,scent,dry,oily,combination,anti-aging,psoriasis,lightening,sensitive,large-pores,circles-under-eyes,uneven-skintone,night_cream,sun_screen
B010CRK7S0,0.1424722286722505,0.16907730652241312,0.025402593884750056,0.0040536729336570565,0.005836106396957742,0.2089021435775917,0.11028699099491399,0.0,0.0,0.015280584335755493,0.0020268364668285283,0.0,0.27046401724994146
B01CASORD0,0.053577354878593116,0.22704007301136386,0.21114197896345258,0.031229752190897117,0.2641918890602795,0.04791654773294435,0.3128606517814051,0.08443081719755642,0.0,0.03856884582225811,0.019627217311823382,0.1325644320118324,0.1006200475859239
B007IVCKUM,0.0025614751681495647,0.14684118540459992,0.37989065636505387,0.007684425504448694,0.11007416363551323,0.0,0.03233891320383386,0.1301172829623208,0.0,0.007684425504448694,0.003842212752224347,0.0033987733525965573,0.0
B00NLQ0BKE,0.08253109601557057,0.26501942740414186,0.018540837454137954,0.0,0.2338206733873256,0.049396885052618966,0.018540837454137954,0.07464814097355638,0.0,0.22322055487645512,0.0,0.07452526619518615,0.0
B00F2XWNYG,0.07751203524666846,0.17577022178174628,0.0925208419831043,0.15674112595845707,0.22407648957117945,0.0,0.1424016882575911,0.03142823089537137,0.0,0.215628309480688,0.07313467440202445,0.042446764746356905,0.07880171825405963
B00SLWM3MC,0.18726276004478223,0.13710968959157377,0.033945809533985266,0.1760617968889219,0.27933951223260356,0.0,0.29868046614518984,0.0,0.0,0.49379120137292626,0.08803089844446095,0.024109292954244566,0.0
B0012FSFGI,0.15065190427703903,0.23534048684960152,0.016347956475618264,0.011239703183407328,0.18347103680658278,0.0,0.2103985236809792,0.0,0.0,0.4137749938547652,0.005619851591703664,0.007853219393525157,0.0807517045334955
B014JWMD40,0.10023315943953551,0.2658139179071878,0.07785797250594205,0.12954787453800423,0.38229346892013616,0.022521403405360886,0.27614126929474153,0.10985447700300785,0.0,0.15956722183327318,0.05347580411908767,0.05566299659761458,0.006302054779507698
B072WK1QLF,0.10358009936297649,0.26123115673097774,0.25930191527734364,0.13277435218251113,0.27081795422263827,0.02755049790231865,0.25379678555248913,0.05959412974232256,0.0,0.14935152779674318,0.0627268980888734,0.004867518837870584,0.0
B00NQ2PAFE,0.05144313306084662,0.27145809699627976,0.023083179481849073,0.05773250660878639,0.331509688446446,0.0,0.029276741364129596,0.05066768029973734,0.0,0.21194996111170664,0.026268580916557573,0.018022146885022065,0.02922645305683389
B01N06TSGT,0.12821419575750115,0.2919781472669526,0.0721000337644152,0.08994206136588877,0.17711004323650953,0.03485545869190959,0.10650232985534931,0.051688827652290756,0.0,0.11334742873159744,0.04944757605329709,0.005842477324067666,0.0
B01BZBT8DW,0.06398511710365608,0.17125370841932233,0.026016374469340593,0.13801066966680844,0.49932383174392525,0.0,0.33054505872741285,0.0162908210202335,0.0,0.1275687898659238,0.06879600106043536,0.1339055913823107,0.0
B01BONYBEC,0.0004862567028321226,0.0,0.053778460922880224,0.0014587701084963676,0.0012156417570803064,0.0,0.05530547761042784,0.053778460922880224,0.0,0.0014587701084963676,0.0007293850542481838,0.0,0.21830437022471863
B072M9HRT9,0.04075412718310302,0.26541200644049784,0.03146799217565222,0.02876724790129668,0.06760760887572977,0.011801063975503467,0.03447360757516355,0.03786766140016682,0.0,0.084831721796195,0.01438362395064834,0.0016183114522452101,0.0
B00QR1OM7I,0.28930706518525856,0.30518789914850114,0.13191537728410777,0.16502759616870694,0.1592696789597316,0.037295457965607286,0.10498899397377776,0.11237774973691764,0.0,0.06564869538533072,0.1279791675318337,0.04269515092680032,0.0
B00JZKIO68,0.17399352943876162,0.3113249652044094,0.08517067098070522,0.19280000589064078,0.2693421499219921,0.014662889298788099,0.16182409762202274,0.22263106440429553,0.0,0.25853704151554274,0.07158278139620054,0.14606672496980572,0.0364433556771279
B007Z5XYQK,0.2267451223488792,0.26987250331836454,0.20989631887707103,0.17690487695685023,0.21685287313842666,0.01763462228564622,0.15678740536151384,0.15711689152287683,0.0,0.08449857032005982,0.1404242014141054,0.08027732294734741,0.009676675229404755
B0073ANH14,0.04693633320861656,0.07463994762001132,0.3036087320295653,0.045452474974781186,0.03476066930827226,0.014255543650271554,0.4779760294595428,0.044498650510762586,0.0,0.07377321482243188,0.01873813663033454,0.024347005425617574,0.04798429104932467
B0129F4S24,0.145198979978863,0.20326533452006987,0.15346903274614898,0.034718837801371416,0.06849674563864644,0.029776472393774563,0.04465680181075814,0.18359162113157615,0.0,0.06961714316994597,0.01150944795934456,0.019180076498131002,0.0
B00HOHLKY2,0.13281837606994862,0.13786991776536117,0.11508422277698324,0.19062575002611398,0.43144511108709316,0.0,0.4633976721364775,0.050719319875377845,0.0,0.3324115680015712,0.0891622942467897,0.03472067304404046,0.012627850945191947
B06WV8XNFZ,0.10383342187107668,0.3488572922578042,0.031946888785140834,0.15520439183599888,0.4269262562992928,0.0,0.15153312846175132,0.03339578858028797,0.0,0.3241830443541047,0.07151974287721699,0.10998708707004784,0.017798039767135426
B017PHC5PI,0.110622242783745,0.2554976628244032,0.2048131549311959,0.13552101380815737,0.3159992868429351,0.04412922207356449,0.32780245777846545,0.12362992139867773,0.0,0.203747784945208,0.06351682042071405,0.05335697165326719,0.034593445231960375
B00UBI8A6C,0.15541133648251437,0.13953436339125597,0.15090677969647442,0.11726622782253536,0.13658499465611754,0.02520907290066575,0.10913712985686233,0.01680604860044383,0.0,0.011945309396754634,0.11679441084876897,0.0046833960985399,0.009903224952622792
B06VWD245S,0.0,0.37911794780939,0.0,0.0,0.308209262250593,0.0,0.0,0.0,0.0,0.023579952731116422,0.0,0.0,0.0
B0014YCI24,0.16482632686667703,0.20276520606245718,0.1068182846782066,0.25782499076666254,0.25589965671091885,0.01990262463037691,0.12862047885284808,0.09243027288467255,0.0,0.2176594111300945,0.13031489108178895,0.0,0.0
B00NVU813Y,0.08093945328540492,0.22729145150816982,0.053206980346982576,0.17305408562113664,0.3615491574359266,0.0216745166276133,0.1692150202048018,0.029121763250613202,0.0,0.16598047452038533,0.08643734540106983,0.04527814042806792,0.0
B075WF1S2H,0.2191604441057971,0.21329540243657644,0.15989590660956787,0.16402539827473864,0.15764355970157276,0.0014192354461110778,0.15350393709628635,0.10168975031184013,0.0,0.012072364741495385,0.14010451988616793,0.027022217021924626,0.07636764463108517
B0016WH540,0.027345183785755192,0.18867799924803008,0.0952404818885903,0.06959413914041918,0.05746304680329434,0.0,0.17291350522093227,0.03340823791465201,0.0,0.07421863780767746,0.0344778280819766,0.01979460892209159,0.0
B01M3MZ5D6,0.21610366499498324,0.24091924052851924,0.10041484435304927,0.14682403409156608,0.14876201006271275,0.03254125792996551,0.0961892417957284,0.02259975888629524,0.0,0.00413818990356399,0.14048563025558478,0.018500428734874,0.0
B01C4W0SOE,0.1144495344421665,0.2297331966508366,0.07909925465604825,0.11264710492114324,0.3569134283456834,0.158345853233733,0.29472638607260476,0.10556390215582201,0.0,0.04211926325119238,0.09477380219479767,0.0304994271459497,0.0
B001A3D59O,0.046252339132178154,0.12150584833075337,0.09837574593994902,0.13875701739653445,0.29127255336860164,0.0,0.06937850869826723,0.0,0.0,0.19556772304229825,0.06937850869826723,0.052965360315583875,0.0
B0060OFAE6,0.2222511109692425,0.3111941519897733,0.05314319095148925,0.042808770397656966,0.028184422472332157,0.06769629264862245,0.01869566244571389,0.1389069757158535,0.0,0.20469967824487662,0.0,0.08243817826023389,0.0010020355392532578
B00D14COHY,0.12280203248292376,0.34062080385014215,0.04050221051426321,0.10604176868179971,0.3241366516496389,0.0,0.11132682193417404,0.09755973185206644,0.0,0.22261559725459912,0.03957800322891025,0.09745958450795056,0.050611529121018475
B01NBXUEGH,0.06780008214467076,0.11633791005303583,0.2686725964004325,0.08141549136801719,0.13406923859936315,0.0,0.22287712457734268,0.06492243811580728,0.0,0.11295394000113694,0.03341892261022611,0.0599869650641212,0.0
B06XW6LG9P,0.09143234913740977,0.2100485852979391,0.02212484015187778,0.1879349686865208,0.3760211339087905,0.0,0.13172454193174807,0.0,0.0,0.30095821392282807,0.09451552523289485,0.06294106496529929,0.0
B006KXW9YG,0.05765958482198166,0.03781612546986839,0.030841728628027594,0.0680524407747136,0.1932218875006921,0.0,0.24283887665481782,0.09677491929720772,0.0,0.04148805966825663,0.019637979229547173,0.05855316959741041,0.010535094417138888
B073RRHGLB,0.2858796433566319,0.42976754537237155,0.02763832808434358,0.026394477597130213,0.16806113296224218,0.0065299459231503475,0.014908698732268504,0.07950846624762144,0.0,0.06310920097200652,0.0001748483881342353,0.05011177962942965,0.0039005983572044083
B01N6V1VQW,0.03969449231973274,0.03494414865474631,0.08493806246862445,0.09106915778295399,0.06922088882478446,0.008783351645687255,0.19189122731423058,0.02986784134342942,0.0,0.08306506658974135,0.04153253329487067,0.0,0.10905735991480402
B0772L5QC2,0.0,0.19944566700003138,0.0,0.0,0.26592755600004186,0.0,0.0,0.0,0.0,0.16620472250002616,0.0,0.0,0.0
B076N4VLGJ,0.013919256933535322,0.18961469257885571,0.0058758979096242,0.04175777080060596,0.4349937406922402,0.0,0.21090225283746877,0.0058758979096242,0.0,0.04175777080060596,0.02087888540030298,0.16529038851098074,0.0
B01L1P831U,0.331691298442221,0.5349711828905542,0.01442486376975841,0.006461488789596329,0.2789445424930014,0.0,0.011667679001544362,0.01617502836635514,0.0,0.012675678585977405,0.0031926136475289683,0.010630829255159976,0.005551383402301638
B00WTP1BH0,0.08101303614330524,0.15001329595607205,0.08231578432792883,0.07950786435602104,0.10301022973056173,0.006744744901436168,0.1303727501016737,0.10155864165856471,0.0,0.038282280665162295,0.04205865868278397,0.0563551026200249,0.0
